Date;ETCBTC;Open*;High;Low;Close**;Volume;Market Cap;ETH Open*;ETH High;ETH Low;ETH Close**;ETH Volume;ETH Market Cap;XRP Open*;XRP High;XRP Low;XRP Close**;XRP Volume;XRP Market Cap;LTC Open*;LTC High;LTC Low;LTC Close**;LTC Volume;LTC Market Cap
2019-10-20;0.021348613;7997.81;8281.82;7949.44;8222.08;15504249442;1.48027E+11;172.97;176.72;171.21;175.53;6801091120;18997957789;0.293042;0.297051;0.285773;0.294179;1804228003;12721101190;54.06;55.44;53.22;54.93;2612273453;3488800281
2019-10-19;0.021644702;7973.8;8082.63;7944.78;7988.56;13797825640;1.43808E+11;173.65;175.61;172.22;172.91;6551453871;18711940303;0.294852;0.299229;0.289901;0.293022;1768492071;12671070331;53.47;54.46;53.07;54.03;2453091268;3431292105
2019-10-18;0.02177542;8100.93;8138.41;7902.16;7973.21;15651592610;1.43518E+11;177.99;178.18;171.01;173.62;7566257807;18786275035;0.30234;0.30234;0.286964;0.295005;1809664285;12756788002;54.93;55.04;52.79;53.49;2683486531;3396445202
2019-10-17;0.021968408;8047.81;8134.83;8000.94;8103.91;14313052244;1.45854E+11;175.91;178.9;174.57;178.03;6737237423;19260755682;0.284556;0.302481;0.282608;0.302315;1807694164;13049972343;52.9;55.13;52.35;54.88;2925315824;3484535289
2019-10-16;0.021871307;8204.67;8216.81;7985.09;8047.53;16071646996;1.44824E+11;181.34;181.67;174.06;176.01;7691244590;19040429002;0.288895;0.292086;0.280962;0.28464;1626378642;12286985753;54.99;55.55;52.17;52.92;2978803244;3359652970
2019-10-15;0.022108692;8373.46;8410.71;8182.71;8205.37;15220412632;1.4765E+11;186.98;187.76;179.46;181.41;7731456579;19621350993;0.296438;0.298265;0.284174;0.288702;1686563830;12462323338;57.01;57.37;54.71;54.94;2602960066;3487585899
2019-10-14;0.022324408;8320.83;8390.21;8284.13;8374.69;15151387859;1.5068E+11;182.03;187.3;181.66;186.96;7276520699;20219637357;0.277626;0.29659;0.276666;0.296523;1685629956;12799942425;56.72;57.33;56.48;56.98;2243495397;3616122089
2019-10-13;0.021881959;8336.9;8470.99;8276.61;8321.01;13808286059;1.49701E+11;180.86;185.08;180.32;182.08;6733182273;19688808994;0.273129;0.281705;0.272383;0.277765;1176911158;11990204703;55.94;57.73;55.88;56.71;2235957909;3599137699
2019-10-12;0.021691201;8315.66;8415.24;8313.34;8336.56;14532641605;1.49966E+11;182.53;186.3;179.98;180.83;7494328840;19551368532;0.271115;0.27896;0.271074;0.273191;1100066310;11792798089;56.4;56.93;55.74;55.98;2098404880;3552381331
2019-10-11;0.021938869;8585.26;8721.78;8316.18;8321.76;19604381101;1.49686E+11;191.8;195.32;181.66;182.57;9128522970;19737401838;0.272109;0.275936;0.268589;0.271099;1265760690;11702493149;57.77;58.24;56;56.3;2441054545;3571918357
2019-10-10;0.022321163;8585.28;8625.27;8471.93;8586.47;17618660671;1.54431E+11;193.19;193.9;188.31;191.66;8375913276;20717535747;0.281551;0.281551;0.268893;0.272073;1383555182;11744507007;59.4;59.41;57.43;57.78;2440262585;3665380676
2019-10-09;0.02248672;8229.84;8627.71;8169.3;8595.74;19384942333;1.5458E+11;182.04;194.3;180.67;193.29;9088122101;20891536595;0.278392;0.283725;0.274915;0.281627;1579225264;12156932944;57.42;59.93;56.98;59.43;2790624239;3769908817
2019-10-08;0.022119925;8246.85;8332.72;8185.76;8228.78;15592264032;1.47966E+11;181.11;184.36;179.13;182.02;7466282780;19670825764;0.275829;0.283569;0.271744;0.278459;1518125769;12020170580;57.79;58.32;57.01;57.4;2417116506;3640571611
2019-10-07;0.02197409;7989.12;8308.45;7905.77;8245.62;18009742607;1.48253E+11;172.94;182.36;171.53;181.19;7844316834;19578142143;0.25757;0.279092;0.255627;0.275685;1938984643;11900420320;55.34;58.65;54.45;57.79;2891486029;3664860552
2019-10-06;0.021664564;8149.88;8161.41;7958.85;7988.16;13160830305;1.43608E+11;176.36;177.36;171.3;173.06;5852890674;18697637484;0.253434;0.257705;0.252341;0.257705;965338466;11112666133;56.84;56.94;54.59;55.41;2381501439;3513746874
2019-10-05;0.021634055;8210.15;8215.53;8071.12;8151.5;12200497197;1.46529E+11;176.95;177.71;173.07;176.35;5837211771;19050956367;0.253608;0.256505;0.249384;0.253457;944304199;10929504865;56.81;57.43;55.89;56.84;2063875681;3604148251
2019-10-04;0.021568522;8259.49;8260.06;8151.24;8205.94;13139456229;1.47492E+11;175.24;178.55;173.56;176.99;6248928449;19116991692;0.247924;0.256247;0.247425;0.253935;1078860456;10950104521;56.52;57.52;56.04;56.85;2292624175;3604329719
2019-10-03;0.021210679;8390.77;8414.23;8146.44;8259.99;13668823409;1.48448E+11;180.7;180.8;172.6;175.2;6381403725;18921747814;0.253457;0.253503;0.244366;0.24786;1043933395;10688160807;56.53;56.91;54.84;56.55;2221643896;3584521184
2019-10-02;0.021530935;8344.21;8393.04;8227.7;8393.04;13125712443;1.50824E+11;177.22;180.83;175.33;180.71;6335595250;19514521236;0.249618;0.254884;0.246791;0.253539;1093145013;10933024350;56.01;56.89;55.6;56.51;2113331224;3581752017
2019-10-01;0.02125543;8299.72;8497.69;8232.68;8343.28;15305343413;1.49914E+11;180.21;185.05;175.81;177.34;7676276225;19148222892;0.256213;0.260526;0.247843;0.249565;1319433697;10761681803;56.09;57.57;55.51;56.06;2325767310;3552792224
2019-09-30;0.021687101;8104.23;8314.23;7830.76;8293.87;17115474183;1.49012E+11;170.46;179.87;167.04;179.87;7552915148;19419149343;0.241383;0.260146;0.23832;0.255933;1662002377;11036254662;54.31;56.16;53.32;56.06;2241248501;3552325139
2019-09-29;0.0210385;8246.04;8261.71;7990.5;8104.19;13034629109;1.4559E+11;174.61;175.21;167;170.5;6497088199;18405401315;0.242592;0.243348;0.237544;0.241388;931369885;10399003153;55.71;55.89;53;54.32;1825233237;3441861229
2019-09-28;0.02117047;8251.27;8285.62;8125.43;8245.92;14141152736;1.48123E+11;174.68;175.78;170.77;174.57;6895423445;18842313324;0.244023;0.245047;0.240754;0.242571;978211509;10449975028;56.42;56.57;54.64;55.68;1975938676;3527794899
2019-09-27;0.021172222;8113.1;8271.52;7965.92;8251.85;16408941156;1.48213E+11;166.65;175.61;163.21;174.71;7909313625;18854855889;0.243712;0.246306;0.236745;0.244021;1277746422;10512410924;55.57;56.7;53.77;56.36;2324084589;3570419888
2019-09-26;0.020535856;8487.67;8515.69;7895.63;8118.97;19258205289;1.45812E+11;170.76;171.69;157.13;166.73;7848286154;17991000062;0.246448;0.250457;0.234037;0.243784;1387714462;10502200054;57.66;57.83;51.84;55.54;2663433163;3518070664
2019-09-25;0.020135525;8603.43;8744.83;8325.4;8486.99;21744728353;1.52404E+11;168.13;174.72;164.91;170.89;9766632018;18438188568;0.235483;0.248962;0.234906;0.246441;1800796894;10616698451;55.83;58.36;54.25;57.66;3360298410;3651789616
2019-09-24;0.019501031;9729.32;9804.32;8370.8;8620.57;25002886689;1.54786E+11;201.84;203.5;162.73;168.11;11757739233;18135747380;0.268686;0.272868;0.227052;0.235226;2114210733;10133548682;66.84;67.61;55.82;55.82;3919809840;3535218521
2019-09-23;0.020753763;10067.96;10074.24;9727.14;9729.32;15144925408;1.74675E+11;211.71;211.84;201.89;201.92;7494673136;21780534855;0.278602;0.286114;0.268575;0.268675;1484938724;11574524621;72.61;74.05;64.33;66.85;3215899051;4233164124
2019-09-22;0.021007131;10024.12;10074.44;9922.53;10070.39;13199651698;1.80784E+11;215.49;216.09;207.64;211.55;7812854576;22815755536;0.28946;0.289673;0.274316;0.278931;1242282758;12009356968;73.51;73.55;71.8;72.62;2494428147;4597645596
2019-09-21;0.021509583;10183.65;10188.1;10000.71;10019.72;13425266806;1.79853E+11;217.9;220.96;215;215.52;7743309778;23241121351;0.294456;0.297573;0.287775;0.289443;1266771269;12461952068;75.18;75.57;72.91;73.52;2572614027;4654112106
2019-09-20;0.021416;10266.32;10285.87;10132.19;10181.64;14734189639;1.82739E+11;221.07;221.6;215.16;218.05;8027974273;23511410671;0.302455;0.302455;0.288729;0.29447;1558069366;12678417604;76.96;77.05;73.87;75.15;3148504140;4756922829
2019-09-19;0.021553786;10200.5;10295.67;9851.69;10266.41;19937691247;1.84241E+11;211.25;222.87;204.69;221.28;10620070913;23856751722;0.31374;0.313814;0.287051;0.302441;2314376584;13021616393;77.92;78.05;73.38;77.06;3778427056;4877292702
2019-09-18;0.020728066;10247.8;10275.93;10191.47;10198.25;16169268880;1.82999E+11;208.05;216.71;208.05;211.39;9194634557;22787891774;0.284163;0.322034;0.283921;0.313776;2548478917;13509644789;74.23;79.66;74.15;77.97;3665577129;4934275012
2019-09-17;0.020369544;10281.51;10296.77;10199.74;10241.27;15304603363;1.83749E+11;197.11;213.73;196.72;208.61;10232590812;22484889435;0.260862;0.294556;0.260308;0.285013;1981364786;12262515974;72.59;76.64;72.42;74.22;3104946341;4696563797
2019-09-16;0.019180114;10347.22;10386.87;10189.74;10276.79;15160167779;1.84367E+11;189.69;198.2;189.69;197.11;8242029488;21243167877;0.261574;0.263923;0.259181;0.260952;878264190;11227300186;70.32;73.27;70.11;72.57;2652253522;4591727205
2019-09-15;0.018341256;10356.47;10387.03;10313.09;10347.71;12043433567;1.85618E+11;188.07;190.4;186.45;189.79;6222874780;20451239362;0.26117;0.264858;0.259714;0.261628;859761210;11256389684;70.59;71.23;69.97;70.32;2330572400;4448378327
2019-09-14;0.018160754;10345.4;10422.13;10291.69;10358.05;13468713124;1.85784E+11;181.32;188.45;180.37;188.11;6500686511;20267272633;0.255485;0.264492;0.254848;0.261167;1005057194;11236551220;69.02;71.16;68.49;70.56;2439744085;4463527330
2019-09-13;0.017480732;10415.36;10441.49;10226.6;10360.55;14109864675;1.85809E+11;180.98;181.5;178.58;181.11;5955041237;19511050764;0.254795;0.256326;0.253137;0.255551;869481607;10994948160;69.23;69.72;67.91;68.99;2368931048;4363467464
2019-09-12;0.017388832;10176.82;10442.25;10099.24;10410.13;15323563925;1.86679E+11;178.8;182;177.85;181.02;5838605477;19498542852;0.255973;0.257015;0.252555;0.254811;974717877;10963094269;69.96;70.15;68.74;69.23;2316445209;4377939287
2019-09-11;0.017559786;10123.03;10215.95;9980.78;10178.37;15428063426;1.82503E+11;179.84;181.76;176.5;178.73;7157139035;19249367782;0.258692;0.259832;0.253401;0.255956;992565704;11012382024;70.88;71.41;68.97;69.92;2569282757;4421472828
2019-09-10;0.01777287;10336.41;10394.35;10020.57;10115.98;14906809639;1.81361E+11;181.21;184.06;178.12;179.79;6291476772;19361276593;0.25969;0.263649;0.256105;0.258671;975503111;11129180970;70.13;72.67;70.07;70.82;2893715133;4477994431
2019-09-09;0.017527869;10443.23;10450.31;10144.93;10334.97;17595943368;1.85264E+11;181.36;184.15;177.42;181.15;7232938985;19505534124;0.263247;0.263694;0.257643;0.259562;1157441363;11157198091;70.62;70.81;68.52;70.19;2654086135;4437564022
2019-09-08;0.017369518;10518.11;10595.64;10409.09;10441.28;13670567493;1.8715E+11;178.28;182.98;178.14;181.36;6472677266;19525276831;0.260777;0.264973;0.25927;0.263084;1043077809;11308589245;69.02;71.11;68.94;70.55;2776939870;4459610897
2019-09-07;0.016949298;10353.93;10558.67;10348.92;10517.25;15307366476;1.88489E+11;169.96;180.85;169.44;178.26;6791531342;19189873689;0.252411;0.262488;0.251273;0.260687;962765309;11205531353;65.24;70.29;64.9;69.04;2763572250;4363628897
2019-09-06;0.016416022;10578.2;10898.76;10292.3;10353.3;19536574783;1.8553E+11;174.17;177.72;168.34;169.96;6797611878;18293376881;0.256269;0.259332;0.250805;0.25234;1063044201;10846757543;65.39;67.89;64.89;65.23;2595201216;4122321157
2019-09-05;0.016473879;10588.18;10627.27;10516.42;10575.53;14551239508;1.89492E+11;175.97;176.16;171.75;174.22;5589476516;18749645579;0.259912;0.260707;0.25496;0.256346;1050490375;11018940997;67.31;67.62;64.62;65.4;2379080140;4132391771
2019-09-04;0.016611465;10621.18;10762.64;10434.71;10594.49;16742664769;1.8981E+11;179.49;180.14;175.33;175.99;5938120494;18938360723;0.263185;0.263185;0.258212;0.259905;1068332805;11171918974;69.18;69.24;67.06;67.29;2696779274;4251369351
2019-09-03;0.016896439;10345.73;10736.1;10308.55;10623.54;19384917989;1.90312E+11;178.36;182.35;175.97;179.5;6962728938;19313265198;0.260838;0.265279;0.258163;0.263139;1162545093;11310944375;66.99;70.71;66.64;69.13;2816706430;4367373936
2019-09-02;0.01723728;9757.47;10396.59;9730.65;10346.76;17248102294;1.85333E+11;171.7;180.15;170.45;178.35;6503447137;19186913439;0.258064;0.262465;0.254383;0.26082;1044772829;11211279067;66.11;67.55;64.96;66.94;2400017919;4228918428
2019-09-01;0.017588699;9630.59;9796.76;9582.94;9757.97;11445355859;1.74768E+11;172.46;173.7;169.53;171.63;5554799576;18461846968;0.259171;0.259659;0.254306;0.258054;825579908;11092364972;64.56;66.77;64.5;66.14;2228146663;4177872605
2019-08-31;0.01790843;9597.54;9673.22;9531.8;9630.66;11454806419;1.72471E+11;168.89;174.32;167.8;172.47;5830212249;18549906272;0.256195;0.260507;0.255454;0.259204;845142390;11141812866;64.36;65.27;63.01;64.58;2283340831;4078358696
2019-08-30;0.017589811;9514.84;9656.12;9428.3;9598.17;13595263986;1.71869E+11;169.49;170.77;167.07;168.83;5776520220;18156660601;0.256951;0.257325;0.252734;0.256218;997071647;11013445816;64.08;65.44;62.61;64.33;2377466438;4062542325
2019-08-29;0.017825072;9756.79;9756.79;9421.63;9510.2;17045878501;1.70275E+11;173.96;174;167.17;169.52;7129569083;18227677831;0.257461;0.261091;0.249951;0.257045;1279995807;11035685652;67.36;67.43;63.63;64.1;3092332444;4047272938
2019-08-28;0.01782679;10203.43;10279.37;9716.66;9754.42;17603790323;1.74627E+11;187.5;187.93;172.19;173.89;6696604087;18695530287;0.269583;0.270293;0.252948;0.25745;1275267910;11053053032;72.9;73.05;66.54;67.43;2883041616;4256892976
2019-08-27;0.018410485;10372.83;10381.33;10087.3;10185.5;14762609503;1.82326E+11;188.95;188.96;185.47;187.52;6042327402;20158029984;0.270899;0.271042;0.266216;0.269618;1028940804;11575485111;73.93;73.93;72.37;72.84;2489689274;4597966230
2019-08-26;0.01821746;10126.3;10512.33;10126.3;10370.82;18438654080;1.85625E+11;186.74;193.44;186.74;188.93;7207986636;20307338403;0.269946;0.277432;0.268575;0.270788;1332395984;11625706519;72.32;74.99;72.12;73.86;3046136697;4661893373
2019-08-25;0.018428725;10160.74;10304.62;10008.79;10138.52;14153856610;1.8145E+11;191.23;192.16;184.96;186.84;5826017143;20080495261;0.272612;0.274924;0.267954;0.270088;964693737;11589356109;73.47;74.73;71.17;72.31;2227400267;4563612040
2019-08-24;0.01882783;10407.64;10418.02;9982.3;10159.96;15451030650;1.81814E+11;194.67;194.78;187.63;191.29;6249737982;20555802874;0.276543;0.276543;0.267527;0.272553;934380519;11695124196;75.41;75.69;72.32;73.46;2191973575;4636016950
2019-08-23;0.018707779;10136.31;10442.44;10078.19;10407.97;15627023886;1.86231E+11;191.11;195.91;189.56;194.71;6658162377;20920364879;0.270575;0.277568;0.26856;0.276545;999419343;11866405277;73.58;75.69;72.87;75.4;2496513401;4757819433
2019-08-22;0.018885487;10142.52;10233;9831.46;10131.06;17097508856;1.81257E+11;186.94;194.42;183.38;191.33;7569043874;20555295233;0.265802;0.273342;0.261967;0.270944;1065712731;11620983953;72.95;74.57;71.31;73.6;2908864703;4643456772
2019-08-21;0.018434512;10764.57;10798.73;9962.72;10138.05;19473084768;1.81365E+11;196.62;197.03;182.69;186.89;7775772700;20075644245;0.275765;0.275765;0.260688;0.266261;1164536124;11420125836;75.24;75.47;70.58;72.96;2878567011;4602987629
2019-08-20;0.018263105;10916.35;10947.04;10618.96;10763.23;15053082175;1.9253E+11;202.81;203.02;195.62;196.57;6408417610;21112106339;0.283159;0.283241;0.273442;0.275806;1056822925;11829516782;77.3;77.44;73.94;75.2;2430165429;4743207580
2019-08-19;0.018604715;10350.28;10916.05;10313.2;10916.05;16038264603;1.95243E+11;194.56;203.56;193.11;203.09;6145148692;21810324618;0.28229;0.289091;0.278425;0.283328;1241578947;12152144825;76.34;78.51;75.88;77.26;2346796021;4873084523
2019-08-18;0.018798915;10233.01;10487.07;10119.09;10345.81;12999813869;1.85023E+11;185.84;197.52;183.69;194.49;5969012024;20884307088;0.265714;0.288718;0.263579;0.282646;1216547019;12122901988;72.84;77.56;71.67;76.27;2743241606;4809876077
2019-08-17;0.018148428;10358.72;10452.62;10086.7;10231.74;13778035685;1.82967E+11;185.53;186.7;182.59;185.69;5512696513;19936235953;0.261885;0.268046;0.259252;0.265721;1004931822;11396948393;74.91;75.33;72.27;72.8;2482385549;4590467351
2019-08-16;0.017874872;10319.42;10524.35;9855.48;10374.34;20228207096;1.855E+11;188.64;188.91;180.38;185.44;7133915837;19907120204;0.265075;0.265452;0.256977;0.261971;1133224404;11236137963;76.32;77.17;73.07;74.92;3016089036;4723824771
2019-08-15;0.018280472;10038.42;10437.41;9675.32;10311.55;22899115082;1.84358E+11;186.68;189.46;178.14;188.5;8197244441;20233249251;0.263707;0.268241;0.256112;0.264882;1342788578;11360984400;76.13;78.51;73;76.39;3654075558;4815969361
2019-08-14;0.018565019;10889.49;10889.56;10028.14;10051.7;19990838300;1.79693E+11;208.6;209.07;186.33;186.61;7444456154;20027397541;0.296719;0.29722;0.25239;0.263343;1794754610;11294964982;84.42;85.55;75.96;76.06;3093090406;4794992635
2019-08-13;0.019155035;11385.05;11420.05;10830.33;10895.83;16681503537;1.94763E+11;211.34;211.38;205.42;208.71;5946313205;22396531009;0.300661;0.301178;0.293562;0.296639;853175560;12723035972;85.75;86.32;83.35;84.41;2681787838;5320229477
2019-08-12;0.01856251;11528.19;11528.19;11320.95;11382.62;13647198229;2.03441E+11;216.06;216.14;210.95;211.29;5674315559;22670420643;0.302169;0.303528;0.298506;0.300322;762308356;12881006909;89.7;89.71;85.63;85.75;2716187719;5404272824
2019-08-11;0.018751985;11349.74;11523.58;11248.29;11523.58;15774371518;2.05942E+11;206.73;216.6;206.51;216.09;6440605605;23183002869;0.298566;0.306181;0.296911;0.301915;838671654;12943909474;85.45;91.03;85.45;89.75;3025787942;5655924170
2019-08-10;0.018207648;11861.56;11915.66;11323.9;11354.02;18125355447;2.0289E+11;210.53;213.73;203.79;206.73;6584748527;22176113561;0.297245;0.304747;0.293443;0.298721;1077459339;12806941381;84.39;87.11;83.14;85.42;3088060147;5382272086
2019-08-09;0.017743494;11953.47;11970.46;11709.75;11862.94;18339989960;2.11961E+11;220.91;221.36;208.25;210.49;6964818795;22576055651;0.307567;0.308218;0.293271;0.297343;1021136188;12747895720;90.09;90.36;83.49;84.44;3003278177;5319984195
2019-08-08;0.018463349;11954.04;11979.42;11556.17;11966.41;19481591730;2.13788E+11;226.52;226.77;216.52;220.94;6713525644;23694202562;0.311785;0.312618;0.305112;0.307661;907305889;13190251227;90.91;91.72;88.5;90.03;3034717882;5671748769
2019-08-07;0.018957509;11476.19;12036.99;11433.7;11941.97;22194988641;2.1333E+11;225.93;229.66;222.78;226.39;7020342210;24275514217;0.311492;0.315573;0.30872;0.311969;967534123;13374954845;93.04;93.74;88.54;90.91;3105989436;5726708990
2019-08-06;0.019691292;11811.55;12273.82;11290.73;11478.17;23635107660;2.05023E+11;234.25;239.12;223.55;226.02;7647742672;24232708406;0.324018;0.324946;0.308895;0.311326;1069603911;13347360882;96.89;98.98;91.66;93.07;3245339849;5861986121
2019-08-05;0.019839653;10960.74;11895.09;10960.74;11805.65;23875988832;2.10849E+11;222.65;235.64;222.6;234.22;7765060287;25108076876;0.319723;0.331414;0.31941;0.323564;1203381139;13872050658;93.09;105.59;93.09;96.83;4134352823;6098470159
2019-08-04;0.020297753;10821.63;11009.21;10620.28;10970.18;16530894787;1.95908E+11;222.58;224.23;218.49;222.67;5238542572;23867371249;0.316862;0.322925;0.312325;0.319842;926896287;13712472285;94.6;95.39;91.45;93.2;2427608117;5868857449
2019-08-03;0.020559559;10519.28;10946.78;10503.5;10821.73;15352685061;1.93234E+11;217.9;224.62;217.33;222.49;5697798687;23845116864;0.312506;0.319651;0.311696;0.316757;789419360;13580218029;95.02;96.84;94.16;94.58;2512959054;5954227577
2019-08-02;0.020713679;10402.04;10657.95;10371.01;10518.17;17489094082;1.87791E+11;217.88;222.18;215.98;217.87;6159440229;23347127327;0.317809;0.318876;0.310844;0.312394;816728848;13393149204;99.2;99.2;93.54;94.94;2882784454;5975497672
2019-08-01;0.020943934;10077.44;10446.92;9922.02;10399.67;17165337858;1.85653E+11;218.55;218.81;212.91;217.81;5965442642;23337361749;0.320734;0.320851;0.313134;0.317906;882867288;13629460730;98.57;100.26;95.98;99.18;2953184689;6240801535
2019-07-31;0.02167936;9604.05;10085.63;9598.1;10085.63;16631520648;1.80029E+11;210.49;218.65;210.44;218.65;6003828340;23425015630;0.317887;0.322465;0.317244;0.320909;996700948;13758215467;90.47;99.48;90.33;98.51;3051471469;6197337878
2019-07-30;0.02191223;9522.33;9701.76;9437.34;9607.42;13829811132;1.71472E+11;211.34;213.61;206.87;210.52;5489918859;22551013736;0.31109;0.320407;0.307865;0.31847;928714010;13653644725;90.47;92.19;89.02;90.57;2302521844;5696275523
2019-07-29;0.022194209;9548.18;9681.65;9472.95;9519.15;13791445323;1.6988E+11;211.12;213.93;208.76;211.27;5485190664;22627969069;0.311996;0.313812;0.30802;0.310658;807093679;13318731525;89.77;91.39;88.57;90.43;2457824867;5686062706
