;Close;CONSEBIT;ANRATING;USD;COPPER;USLVSAAR;TOLLROADJAP;TOLLROADGER;CIVILAVCHINA;AIRCRAFTHOURSUS;ISM;IFO;10yInterestRateUS;10yInterestRateEURO;HEAVYTRUCKSALES
2011-10-30;39.2;8907.095;1.4078947;0.70541763;3.706;13.35611513;102.7;2345481;25.011;1356772;52.8;99.73543;4.732278291;3.813748455;86.2
2011-10-31;37;8909.484;1.4342105;0.7169487;3.632;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-01;34.81;8909.473;1.3815789;0.73120797;3.5025;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-02;35.42;8915.204;1.3815789;0.7245852;3.581;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-03;36.385;8915.204;1.3815789;0.7276432;3.5885;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-04;34.99;8910.507;1.3918918;0.726797;3.5645;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-05;34.99;8910.507;1.3918918;0.726797;3.5645;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-06;34.99;8910.507;1.3918918;0.726797;3.5645;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-07;34.58;8896.728;1.418919;0.7272198;3.5355;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-08;34.27;8896.728;1.418919;0.7242703;3.533;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-09;33.605;8894.7295;1.445946;0.7360789;3.441;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-10;33.24;8894.7295;1.445946;0.7359976;3.374;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-11;34.045;8894.7295;1.445946;0.728067;3.4635;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-12;34.045;8894.7295;1.445946;0.728067;3.4635;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-13;34.045;8894.7295;1.445946;0.728067;3.4635;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-14;33.66;8876.468;1.4285715;0.73351425;3.488;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-15;32.505;8882.999;1.4571428;0.7394809;3.5015;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-16;32.23;8876.4795;1.4571428;0.7390983;3.4845;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-17;31.655;8876.4795;1.4571428;0.73997337;3.3825;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-18;31.62;8876.4795;1.4571428;0.7394809;3.402;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-19;31.62;8876.4795;1.4571428;0.7394809;3.402;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-20;31.62;8876.4795;1.4571428;0.7394809;3.402;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-21;30.395;8876.4795;1.4571428;0.7425283;3.303;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-22;29.85;8876.4795;1.4571428;0.7410152;3.333;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-23;29.155;8876.4795;1.4571428;0.7489795;3.279;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-24;29.44;8876.4795;1.4571428;0.7506099;3.279;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-25;29.79;8882.999;1.4857143;0.7536363;3.27;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-26;29.79;8882.999;1.4857143;0.7536363;3.27;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-27;29.79;8882.999;1.4857143;0.7536363;3.27;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-28;32.14;8882.999;1.5142857;0.7489795;3.3605;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-29;31.88;8882.999;1.5142857;0.74990624;3.376;13.73050241;102.7;2248522;26.377;1385613;51.8;99.20529;4.732278291;4.086747286;86.8
2011-11-30;33.61;8883.457;1.5142857;0.74285924;3.5755;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-01;33.35;8876.926;1.5142857;0.7423905;3.534;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-02;33.93;8863.27;1.5142857;0.7445739;3.5845;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-03;33.93;8863.27;1.5142857;0.7445739;3.5845;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-04;33.93;8863.27;1.5142857;0.7445739;3.5845;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-05;34.76;8856.752;1.5;0.7425007;3.6155;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-06;34.305;8851.814;1.5571429;0.74724454;3.5755;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-07;34.02;8851.814;1.5571429;0.7467981;3.556;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-08;32.815;8851.814;1.5571429;0.7512019;3.5;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-09;34.16;8851.814;1.5571429;0.74822295;3.5575;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-10;34.16;8851.814;1.5571429;0.74822295;3.5575;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-11;34.16;8851.814;1.5571429;0.74822295;3.5575;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-12;33.06;8851.814;1.5571429;0.7566586;3.464;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-13;32.655;8851.814;1.5571429;0.76411706;3.4415;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-14;31.655;8851.814;1.5571429;0.77214116;3.2785;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-15;32.16;8851.814;1.5857143;0.7693787;3.267;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-16;31.775;8851.814;1.5857143;0.7664597;3.331;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-17;31.775;8851.814;1.5857143;0.7664597;3.331;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-18;31.775;8851.814;1.5857143;0.7664597;3.331;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-19;31.345;8851.814;1.5857143;0.76816714;3.3085;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-20;33.19;8851.814;1.5857143;0.7627765;3.3695;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-21;33.73;8851.814;1.5857143;0.7664304;3.3945;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-22;34.135;8851.814;1.5857143;0.76540375;3.4155;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-23;34.39;8851.814;1.5857143;0.76693;3.4695;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-24;34.39;8851.814;1.5857143;0.76693;3.4695;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-25;34.39;8851.814;1.5857143;0.76693;3.4695;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-26;34.39;8851.814;1.5857143;0.7669192;3.4695;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-27;34.415;8851.814;1.5857143;0.76534516;3.409;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-28;33.07;8851.814;1.5857143;0.77240956;3.3655;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-29;33.52;8851.814;1.5694444;0.77432346;3.37;13.74222892;102.7;2371215;23.705;1323866;52.1;98.12251;4.732278291;4.245967545;86.9
2011-12-30;33.92;8851.814;1.5694444;0.77032703;3.436;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2011-12-31;33.92;8851.814;1.5694444;0.77032703;3.436;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-01;33.92;8851.814;1.5694444;0.77032703;3.436;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-02;35.365;8851.814;1.5694444;0.77034944;3.436;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-03;36.67;8851.814;1.5694444;0.7661074;3.5285;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-04;36.365;8846.84;1.5857143;0.7746533;3.4345;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-05;36.89;8846.84;1.5857143;0.7816775;3.4265;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-06;36.47;8846.853;1.5857143;0.78653455;3.435;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-07;36.47;8846.853;1.5857143;0.78653455;3.435;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-08;36.47;8846.853;1.5857143;0.78653455;3.435;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-09;36.73;8846.853;1.5857143;0.7850834;3.416;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-10;38.26;8846.477;1.5857143;0.7825951;3.513;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-11;38.215;8843.529;1.5714285;0.7882395;3.546;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-12;38.17;8843.529;1.5714285;0.78143317;3.649;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-13;37.97;8835.174;1.5277778;0.7894841;3.637;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-14;37.97;8835.174;1.5277778;0.7894841;3.637;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-15;37.97;8835.174;1.5277778;0.7894841;3.637;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-16;39.345;8817.734;1.5277778;0.7891103;3.637;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-17;40.845;8822.851;1.5;0.7851142;3.7295;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-18;41.365;8812.814;1.5;0.78024423;3.7525;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-19;41.44;8812.815;1.5;0.7756448;3.8005;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-20;41.955;8806.755;1.5;0.7740238;3.745;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-21;41.955;8806.755;1.5;0.7740238;3.745;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-22;41.955;8806.755;1.5;0.7740238;3.745;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-23;41.685;8806.767;1.5;0.7664597;3.7985;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-24;41.39;8806.767;1.5;0.77038634;3.8075;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-25;41.97;8806.767;1.5138888;0.770802;3.8295;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-26;43.38;8794.035;1.5138888;0.76005167;3.9015;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-27;42.7;8777.452;1.5;0.76149863;3.889;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-28;42.7;8777.452;1.5;0.76149863;3.889;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-29;42.7;8777.452;1.5;0.76149863;3.889;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-30;42.345;8798.952;1.5;0.76254386;3.8265;13.79779593;97.4;1990603;23.002;1396855;53.1;98.74215;4.732278291;4.245967545;87.3
2012-01-31;42.245;8798.952;1.5;0.76391274;3.79;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-01;43.85;8793.327;1.5;0.75769055;3.842;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-02;44.095;8776.145;1.5147059;0.75918615;3.781;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-03;45.455;8786.422;1.5285715;0.76207894;3.9015;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-04;45.455;8786.422;1.5285715;0.76207894;3.9015;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-05;45.455;8786.422;1.5285715;0.76207894;3.9015;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-06;45.47;8794.812;1.530303;0.7646429;3.8645;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-07;44.635;8811.098;1.530303;0.7551729;3.876;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-08;44.62;8804.601;1.5645162;0.7544892;3.9095;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-09;46.68;8562.853;1.5285715;0.7516536;3.9785;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-10;46.355;8629.81;1.5285715;0.7582076;3.862;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-11;46.355;8629.81;1.5285715;0.7582076;3.862;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-12;46.355;8629.81;1.5285715;0.7582076;3.862;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-13;47.05;8629.81;1.5285715;0.75662994;3.8395;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-14;46.96;8659.295;1.5147059;0.7615566;3.8145;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-15;46.6;8668.118;1.5;0.76534516;3.8015;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-16;46.325;8668.118;1.5;0.76675355;3.791;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-17;47.785;8653.018;1.5;0.75970525;3.708;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-18;47.785;8653.018;1.5;0.75970525;3.708;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-19;47.785;8653.018;1.5;0.75970525;3.708;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-20;48.4;8648.071;1.5;0.7537499;3.708;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-21;47.975;8678.674;1.5;0.75389194;3.8365;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-22;47.85;8678.674;1.5;0.75522995;3.8335;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-23;46.93;8678.674;1.5;0.7510891;3.806;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-24;47.445;8678.674;1.5;0.7427765;3.863;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-25;47.445;8678.674;1.5;0.7427765;3.863;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-26;47.445;8678.674;1.5;0.7427765;3.863;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-27;46.085;8678.674;1.5;0.7465472;3.8805;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-28;46.06;8675.072;1.5;0.7449622;3.912;14.39490366;97.5;2083401;25.669;1352481;52.8;99.65702;4.732278291;4.0914035;87.5
2012-02-29;45.395;8682.18;1.5;0.74755174;3.8795;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-01;45.985;8682.175;1.5;0.750075;3.9315;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-02;46.24;8696.778;1.5;0.75728893;3.903;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-03;46.24;8696.778;1.5;0.75728893;3.903;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-04;46.24;8696.778;1.5;0.75728893;3.903;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-05;46;8696.778;1.5;0.7557151;3.8595;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-06;43.575;8696.778;1.5;0.76245666;3.7375;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-07;44.035;8703.161;1.5;0.7621661;3.767;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-08;46.175;8703.161;1.5;0.75340915;3.7915;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-09;46.94;8703.161;1.5;0.7622242;3.8585;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-10;46.94;8703.161;1.5;0.7622242;3.8585;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-11;46.94;8703.161;1.5;0.7622242;3.8585;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-12;47.67;8703.161;1.5;0.761035;3.8375;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-13;47.72;8703.161;1.5;0.76283467;3.9025;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-14;48.26;8685.29;1.5142857;0.76769537;3.848;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-15;48.445;8681.436;1.5142857;0.76508164;3.8975;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-16;47.23;8681.436;1.5142857;0.7592438;3.878;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-17;47.23;8681.436;1.5142857;0.7592438;3.878;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-18;47.23;8681.436;1.5142857;0.7592438;3.878;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-19;47.115;8681.436;1.5142857;0.7551729;3.909;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-20;45.045;8681.436;1.5142857;0.75640106;3.8305;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-21;45.22;8666.832;1.5142857;0.7581501;3.8455;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-22;44.795;8688.801;1.5142857;0.75789154;3.7655;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-23;45.49;8689.411;1.5142857;0.75397724;3.8085;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-24;45.49;8689.411;1.5142857;0.75397724;3.8085;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-25;45.49;8689.411;1.5142857;0.75397724;3.8085;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-26;46.65;8707.581;1.5142857;0.7504127;3.8875;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-27;46.785;8707.581;1.5142857;0.75063807;3.88;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-28;45.78;8712.716;1.5142857;0.7525304;3.7925;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-29;44.265;8715.453;1.5142857;0.7531822;3.7965;14.97508296;97.5;2111763;23.49;1291638;52.4;100.15516;4.732278291;4.117188048;88.1
2012-03-30;45.21;8715.454;1.5142857;0.7509199;3.825;14.59426203;97.5;2390526;25.028;1459157;53;99.94254;4.259981806;4.198335955;88.5
2012-03-31;45.21;8715.454;1.5142857;0.7509199;3.825;14.59426203;97.5;2390526;25.028;1459157;53;99.94254;4.259981806;4.198335955;88.5
2012-04-01;45.21;8715.454;1.5142857;0.7509199;3.825;14.59426203;97.5;2390526;25.028;1459157;53;99.94254;4.259981806;4.198335955;88.5
2012-04-02;46.145;8715.463;1.5142857;0.7518232;3.921;14.59426203;97.5;2390526;25.028;1459157;53;99.94254;4.259981806;4.198335955;88.5
2012-04-03;45.765;8715.463;1.5142857;0.7496814;3.919;14.59426203;97.5;2390526;25.028;1459157;53;99.94254;4.259981806;4.198335955;88.5
