Date;Close;USD;COPPER;USLVSAAR;TOLLROADJAP;TOLLROADGER;CIVILAVCHINA;AIRCRAFTHOURSUS;ISM;IFO;10yInterestRateUS;10yInterestRateEURO;HEAVYTRUCKSALES;Harmonized Unemployment Rate, Both sexes, All Ages, SA, Percent EA19 - Euro Zone;Unemployment Rate, U-3, SA, Percent - United States;Employment, SA, Persons - United States;Personal Consumption Expenditures, Bil Chained 2009, SAAR, Bil USD - United States;Real GDP, 1995=100, Index - Brazil;Foreign Trade, Exports, Mining, Copper, Mil USD - Chile;Money Supply, M1, SA, Bil USD - United States;Monetary Aggregates, Levels (end-of-period), Monetary aggregate M1 (EA Changing Composition), SA, Bil EUR - Euro Zone;Money Supply, M1, 100 Mil CNY - China;HCPI, All Items, Euro Area 19 Countries, 2015=100, Index - Euro Zone
2013-05-09;8262.55;0.76365024;3.3405;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-10;8278.59;0.77089113;3.353;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-11;8278.59;0.77089113;3.353;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-12;8279.29;0.77089113;3.353;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-13;8279.29;0.77026767;3.3595;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-14;8339.11;0.7705051;3.288;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-15;8362.42;0.77748406;3.265;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-16;8369.87;0.77417356;3.2945;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-17;8398;0.7797879;3.323;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-18;8398;0.7797879;3.323;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-19;8455.83;0.7797879;3.323;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-20;8455.83;0.77781665;3.36;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-21;8472.2;0.77684987;3.3435;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-22;8530.89;0.7766085;3.3805;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-23;8351.98;0.77507365;3.304;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-24;8305.32;0.7733653;3.2955;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-25;8305.32;0.7733653;3.2955;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-26;8383.3;0.7733653;3.2955;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-27;8383.3;0.77285725;3.2955;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-28;8480.87;0.77787715;3.315;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-29;8336.58;0.7711884;3.297;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-30;8400.2;0.7660194;3.3155;15.81012712;102.8;2371680;28.492;1398895;50;95.64433;3.695668188;3.7259852;89.7;12.1;7.6;143635;11101.2;174.7269915;3452.260811;2515.1;5213.316;307648.42;99.52
2013-05-31;8348.84;0.77160496;3.2925;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-01;8348.84;0.77160496;3.2925;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-02;8285.8;0.77160496;3.2925;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-03;8285.8;0.76748914;3.3305;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-04;8295.96;0.7650231;3.369;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-05;8196.18;0.7641755;3.3715;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-06;8098.81;0.75789154;3.319;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-07;8254.68;0.75640106;3.2685;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-08;8254.68;0.75640106;3.2685;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-09;8307.69;0.75640106;3.2685;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-10;8307.69;0.75789154;3.241;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-11;8222.46;0.75332403;3.195;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-12;8143.27;0.7498219;3.2255;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-13;8095.39;0.75190794;3.185;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-14;8127.96;0.7496252;3.2015;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-15;8127.96;0.7496252;3.2015;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-16;8215.73;0.7496252;3.2015;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-17;8215.73;0.749204;3.1975;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-18;8229.51;0.7466866;3.155;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-19;8197.08;0.74604595;3.141;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-20;7928.48;0.7590133;3.062;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-21;7789.24;0.7612378;3.0955;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-22;7789.24;0.7612378;3.0955;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-23;7692.45;0.7612378;3.0955;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-24;7692.45;0.7636794;3.0245;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-25;7811.3;0.7648476;3.0725;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-26;7940.99;0.76908284;3.041;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-27;7990.75;0.7690533;3.0525;15.88431507;102.8;2257410;28.553;1440360;50;96.55201;3.695668188;3.7259852;90;12.1;7.5;143882;11132.9;174.7269915;3502.765294;2530.2;5241.221;310204.48;99.63
2013-06-28;7959.22;0.76931953;3.0575;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-06-29;7959.22;0.76931953;3.0575;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-06-30;7983.92;0.76931953;3.0575;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-01;7983.92;0.7671359;3.157;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-02;7910.77;0.76719475;3.143;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-03;7829.32;0.77089113;3.1745;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-04;7994.31;0.7743834;3.1745;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-05;7806;0.77914995;3.065;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-06;7806;0.77914995;3.065;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-07;7968.54;0.77914995;3.065;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-08;7968.54;0.77733296;3.0995;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-09;8057.75;0.78210545;3.0645;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-10;8066.48;0.77775615;3.091;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-11;8158.8;0.7668124;3.1775;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-12;8212.77;0.76607805;3.155;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-13;8212.77;0.76607805;3.155;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-14;8234.81;0.76607805;3.155;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-15;8234.81;0.7664304;3.1445;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-16;8201.05;0.7611798;3.1865;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-17;8254.72;0.76373774;3.1285;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-18;8337.09;0.7638544;3.1315;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-19;8331.57;0.761064;3.14;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-20;8331.57;0.761064;3.14;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-21;8331.06;0.761064;3.14;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-22;8331.06;0.757949;3.185;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-23;8314.23;0.7565155;3.198;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-24;8379.11;0.7554867;3.179;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-25;8298.98;0.7555438;3.1855;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-26;8244.91;0.75389194;3.1055;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-27;8244.91;0.75389194;3.1055;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-28;8259.03;0.75389194;3.1055;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-29;8259.03;0.7545177;3.1075;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-30;8271.02;0.75466;3.042;16.14804059;102.8;2288815;28.654;1458155;52.5;98.06352;4.251749992;3.66012815;90.1;12.1;7.5;143999;11132.5;174.7269915;3323.841074;2531.3;5240.613;313499.82;99.73
2013-07-31;8275.97;0.7530971;3.1185;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-01;8410.73;0.755658;3.166;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-02;8406.94;0.75284195;3.1725;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-03;8406.94;0.75284195;3.1725;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-04;8398.38;0.75284195;3.1725;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-05;8398.38;0.755287;3.168;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-06;8299.73;0.751343;3.173;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-07;8260.48;0.7508071;3.173;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-08;8318.32;0.74707705;3.2705;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-09;8338.31;0.7489795;3.3065;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-10;8338.31;0.7489795;3.3065;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-11;8359.25;0.7489795;3.3065;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-12;8359.25;0.75224733;3.303;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-13;8415.76;0.7554867;3.317;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-14;8438.12;0.75377834;3.34;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-15;8376.29;0.7546316;3.3375;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-16;8391.94;0.7500188;3.363;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-17;8391.94;0.7500188;3.363;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-18;8366.29;0.7500188;3.363;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-19;8366.29;0.7490356;3.332;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-20;8300.03;0.74479574;3.338;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-21;8285.41;0.74755174;3.3065;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-22;8397.89;0.74934435;3.33;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-23;8416.99;0.7460738;3.3485;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-24;8416.99;0.7460738;3.3485;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-25;8435.15;0.7460738;3.3485;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-26;8435.15;0.7476915;3.3195;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
2013-08-27;8242.56;0.74663085;3.3285;16.02082093;102.8;2450984;32.665;1526805;54.9;98.5083;4.251749992;3.660744304;90.2;12;7.3;144264;11146.4;178.4158335;3329.46407;2545.6;5273.796;310596.46;99.2
